Identifier,URI,Item Type,Sequence,Human Code,Full Statement,Abbreviated Statement,Notes,Supp. Info,Ed. Level,Language,Src. Item ID,# Parents,# Children,Imp. Start Date,Retirement Date,Last Modified
0bc23d54-71b1-4c87-b40a-d2ac7e1e3614,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,6.3.1.4,PMP.5.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:24:19+00:00
75cfd626-6641-4022-972b-55c80317fc68,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,6.3.1.4.1,PMP.5.D.1,Demonstrates curiosity about food preparation by watching or helping caregivers.,,,,,,,1,0,,,2025-01-31T21:24:22+00:00
80bbb478-946f-4ba6-a343-134f503cdcc1,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,6.3.1.5,PMP.5.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,5,,,2025-01-31T21:24:29+00:00
b40be08a-d035-47d4-9101-6a967dc2e27c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/b40be08a-d035-47d4-9101-6a967dc2e27c,Developmental Progression,6.3.1.5.1,PMP.5.E.1,Understanding Nutrition,,,,,,,1,0,,,2025-01-31T21:24:40+00:00
bb049fb4-d153-4520-a2a4-ec8546ea6b86,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/bb049fb4-d153-4520-a2a4-ec8546ea6b86,Developmental Progression,6.3.1.5.2,PMP.5.E.2,Making Healthy Choices,,,,,,,1,0,,,2025-01-31T21:24:46+00:00
59a17f7e-82ff-4923-b60f-75869a24e4e8,https://satchelcommons.com/ims/case/v1p0/CFItems/59a17f7e-82ff-4923-b60f-75869a24e4e8,Developmental Progression,6.3.1.5.3,PMP.5.E.3,Demonstrates a basic knowledge of the role of foods and nutrition in healthy development. Often requires adult guidance and supervision to make healthy eating choices.,,,,PK,en,,1,0,,,2025-01-31T21:24:51+00:00
7b9ec0b8-7443-409c-beaa-587bef1a8090,https://satchelcommons.com/ims/case/v1p0/CFItems/7b9ec0b8-7443-409c-beaa-587bef1a8090,Developmental Progression,6.3.1.5.4,PMP.5.E.4,Demonstrates an increasing understanding of the ways in which foods and nutrition help the body grow and be healthy. Makes healthy eating choices both independently and with support.,,,,PK,en,,1,0,,,2025-01-31T21:24:57+00:00
4f2591ab-f5e8-4057-b389-966614e51dbb,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/4f2591ab-f5e8-4057-b389-966614e51dbb,Developmental Progression,6.3.1.5.5,PMP.5.E.5,Developing Healthy Eating Habits,,,,,,,1,0,,,2025-01-31T21:25:01+00:00
d86a51e2-0881-48a7-b01e-131d305aefa2,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,6.3.1.6,PMP.5.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,7,,,2025-01-31T21:25:11+00:00
7887e3af-bd26-4335-b877-75269bf06a5e,https://satchelcommons.com/ims/case/v1p0/CFItems/7887e3af-bd26-4335-b877-75269bf06a5e,Developmental Progression,6.3.1.6.1,PMP.5.F.1,Identifies a variety of healthy and unhealthy foods.,,,,PK,en,,1,0,,,2025-01-31T21:25:16+00:00
9834c4dd-96ee-4913-9cab-8d609a45b3be,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/9834c4dd-96ee-4913-9cab-8d609a45b3be,Developmental Progression,6.3.1.6.2,PMP.5.F.2,Identifies good nutrition/exercise habits,,,,PK,,,1,0,,,2025-01-31T21:25:23+00:00
4563d228-3aa2-4fc8-91c3-c97f00bb5e1b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/4563d228-3aa2-4fc8-91c3-c97f00bb5e1b,Developmental Progression,6.3.1.6.3,PMP.5.F.3,Understands Basic Food Groups,,,,PK,,,1,0,,,2025-01-31T21:25:27+00:00
6d8dc3d3-e82d-433c-a948-e7bbd19026ee,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/6d8dc3d3-e82d-433c-a948-e7bbd19026ee,Developmental Progression,6.3.1.6.4,PMP.5.F.4,Differentiates Between Healthy and Unhealthy Foods,,,,PK,,,1,0,,,2025-01-31T21:25:32+00:00
1aa166d8-b9ec-426a-976e-e9be37d77148,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/1aa166d8-b9ec-426a-976e-e9be37d77148,Developmental Progression,6.3.1.6.5,PMP.5.F.5,Recognizes Physical Activity Importance,,,,PK,,,1,0,,,2025-01-31T21:25:37+00:00
ad9c7536-50f9-4267-a528-0c23e8f1b8b0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/ad9c7536-50f9-4267-a528-0c23e8f1b8b0,Developmental Progression,6.3.1.6.6,PMP.5.F.6,Demonstrates basic understanding that eating a variety of foods helps the body grow and be healthy.,,,,PK,en,,1,0,,,2025-01-31T21:25:41+00:00
01b1f4b6-bf3f-4f19-81a5-f24e28fed643,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/01b1f4b6-bf3f-4f19-81a5-f24e28fed643,Developmental Progression,6.3.1.6.7,PMP.5.F.7,Moderates food consumption based on awareness of own hunger and fullness.,,,,PK,en,,1,0,,,2025-01-31T21:25:48+00:00
346a52c7-2385-41ed-a501-01b8a2bd3884,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/346a52c7-2385-41ed-a501-01b8a2bd3884,Standard,6.3.2,PMP.6,Understands personal safety practices and routines.,,,,,,,1,6,,,2025-02-04T17:45:50+00:00
4ec5d5a5-5d51-43ce-ae27-b29c9324a81b,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,6.3.2.1,PMP.6.A,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:26:03+00:00
9dc0be9f-6aa3-4c13-a62c-79ff2ca8d0fa,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,6.3.2.1.1,PMP.6.A.1,"Reacts to changes in their environment that signal safety or danger, such as loud noises or being held securely.",,,,,,,1,0,,,2025-01-31T21:26:08+00:00
d10427ee-43ea-41d7-97e1-c1d589b151c7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,6.3.2.2,PMP.6.B,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:26:12+00:00
54e86bb8-e1e5-4f7c-8f36-33ec5eeb693f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,6.3.2.2.1,PMP.6.B.1,"Understands simple safety instructions, like ""Stop"" or ""No.""",,,,,,,1,0,,,2025-01-31T21:26:17+00:00
744de7a8-188e-4e63-a982-edfe55f82fb7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,6.3.2.3,PMP.6.C,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:26:23+00:00
4da741ba-9012-4896-a87b-d6f8f9dfd193,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,6.3.2.3.1,PMP.6.C.1,"Begins to follow basic safety routines, such as holding hands while walking.",,,,,,,1,0,,,2025-01-31T21:26:26+00:00
268308da-444f-47cf-889d-72d13c7ff480,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,6.3.2.4,PMP.6.D,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,1,,,2025-01-31T21:26:31+00:00
3d73bb8b-1050-48ab-910d-2a89ff7a9fa2,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,6.3.2.4.1,PMP.6.D.1,"Anticipates safety rules during familiar routines, such as waiting before crossing the street.",,,,,,,1,0,,,2025-01-31T21:26:35+00:00
b8e9fd8d-94e4-4447-a87b-c73e6f8780c1,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,6.3.2.5,PMP.6.E,Preschool (PS 36-48) Learning Outcome,,,,,,,1,5,,,2025-01-31T21:26:42+00:00
e6f3ebcf-5270-4a62-9b8e-80c35d692e0f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/e6f3ebcf-5270-4a62-9b8e-80c35d692e0f,Developmental Progression,6.3.2.5.1,PMP.6.E.1,"Child can identify potential dangers in various environments (home, school, playground).",,,,,,,1,0,,,2025-01-31T21:26:48+00:00
7be42c9f-0559-4cb7-8ff8-4220cc6ea3f1,https://satchelcommons.com/ims/case/v1p0/CFItems/7be42c9f-0559-4cb7-8ff8-4220cc6ea3f1,Developmental Progression,6.3.2.5.2,PMP.6.E.2,Shows awareness of a growing number of personal safety practices and routines. Looks to adults for support in enacting these.,,,,PK,en,,1,0,,,2025-01-31T21:26:52+00:00
18252a40-0039-4ccf-b696-5cf4ce757ddc,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/18252a40-0039-4ccf-b696-5cf4ce757ddc,Developmental Progression,6.3.2.5.3,PMP.6.E.3,"Child correctly follows personal safety routines like hand-washing, crossing the road, etc.",,,,,,,1,0,,,2025-01-31T21:26:58+00:00
97d4d063-cc65-4059-aacf-7a8f6b10bae0,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/97d4d063-cc65-4059-aacf-7a8f6b10bae0,Developmental Progression,6.3.2.5.4,PMP.6.E.4,Child exhibits understanding of how to seek help from trusted adults in unsafe or uncomfortable situations.,,,,,,,1,0,,,2025-01-31T21:27:02+00:00
b6cd9dba-2e79-43c6-b138-3a24ff0118e2,https://satchelcommons.com/ims/case/v1p0/CFItems/b6cd9dba-2e79-43c6-b138-3a24ff0118e2,Developmental Progression,6.3.2.5.5,PMP.6.E.5,Exhibits increasing independence in following basic personal safety practices and routines. Follows adult guidance around more complex practices.,,,,PK,en,,1,0,,,2025-01-31T21:27:09+00:00
77e669c3-3d8e-4c1d-aedd-da499c507d1a,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Label,6.3.2.6,PMP.6.F,PreK (PK 48-60) Learning Outcome,,,,,,,1,6,,,2025-01-31T21:27:17+00:00
98042f32-a8b2-4a1d-a17f-76bed2a3544a,https://satchelcommons.com/ims/case/v1p0/CFItems/98042f32-a8b2-4a1d-a17f-76bed2a3544a,Developmental Progression,6.3.2.6.1,PMP.6.F.1,"Identifies, avoids, and alerts others to danger, such as keeping a safe distance from swings.",,,,PK,en,,1,0,,,2025-01-31T21:27:22+00:00
8128166b-50a2-4881-9280-36a33b98833c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/8128166b-50a2-4881-9280-36a33b98833c,Developmental Progression,6.3.2.6.2,PMP.6.F.2,Practices personal safety,,,,PK,,,1,0,,,2025-01-31T21:27:27+00:00
7fe54e9d-c0f3-4d7d-84ff-dc62aed8f248,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/7fe54e9d-c0f3-4d7d-84ff-dc62aed8f248,Developmental Progression,6.3.2.6.3,PMP.6.F.3,Demonstrates awareness of safety rules and guidelines,,,,PK,,,1,0,,,2025-01-31T21:27:33+00:00
cb40314c-dd5f-46eb-990e-5e8b08174ee4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/cb40314c-dd5f-46eb-990e-5e8b08174ee4,Developmental Progression,6.3.2.6.4,PMP.6.F.4,Shows understanding of personal boundaries and respect for others,,,,PK,,,1,0,,,2025-01-31T21:27:38+00:00
14606565-e687-4a72-9a02-453afeacd537,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/14606565-e687-4a72-9a02-453afeacd537,Developmental Progression,6.3.2.6.5,PMP.6.F.5,Displays skills in self-caution and awareness during physical activities,,,,PK,,,1,0,,,2025-01-31T21:27:43+00:00
0adfe96c-ecba-4bca-8cd2-cfa05160ec42,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/0adfe96c-ecba-4bca-8cd2-cfa05160ec42,Developmental Progression,6.3.2.6.6,PMP.6.F.6,"Identifies and follows basic safety rules with adult guidance and support, such as transportation and street safety practices.",,,,PK,en,,1,0,,,2025-01-31T21:27:48+00:00
d79a70c0-322e-460a-93d0-d6a0a75e77fe,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/d79a70c0-322e-460a-93d0-d6a0a75e77fe,Domain,7,SS,Domain #6: Social Studies,,,,PK,,,1,4,,,2025-01-21T22:02:34+00:00
a8f13159-23c0-4a95-85c3-832e4a6abe9e,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/a8f13159-23c0-4a95-85c3-832e4a6abe9e,Cluster,7.1,,Historical Thinking Skills,,,,,,,1,2,,,2025-02-05T21:06:07+00:00
78b1470c-9e83-485d-8b04-e4348cdd6faf,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/78b1470c-9e83-485d-8b04-e4348cdd6faf,Standard,7.1.1,SS.1,"Differentiates between past, present, and future events.",,,,,,,1,6,,,2025-02-05T21:06:07+00:00
b7f52d40-dbcc-4a82-bb72-84dc0bd521d8,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/b7f52d40-dbcc-4a82-bb72-84dc0bd521d8,Label,7.1.1.1,,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-02-05T21:06:07+00:00
c479ce70-0356-4812-b0a8-e45a41bfa0e9,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Milestone,7.1.1.1.1,,Shows excitement with a toy or other object that was played with days earlier,,,,,en,,1,0,,,2025-02-06T13:21:18+00:00
c412fbc1-e593-4676-9b77-1c799ab89342,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/c412fbc1-e593-4676-9b77-1c799ab89342,Label,7.1.1.2,,Infants (INF 8-18) Learning Outcome,,,,,,,1,2,,,2025-02-05T21:06:07+00:00
03e1292f-ea91-4d15-ad91-54cd5edeacf7,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,7.1.1.2.1,,Remembers how to use objects or materials from previous experience.,,,,,,,1,0,,,2025-02-06T13:21:40+00:00
7cf966fb-47a2-43e0-9154-3a03dcfd770d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,7.1.1.2.2,,"Anticipates routines or events by taking action, such as going to the table when it is time to eat.",,,,,,,1,0,,,2025-02-06T13:22:12+00:00
a4466a82-2d45-4a71-88d2-58d70928e0a3,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/a4466a82-2d45-4a71-88d2-58d70928e0a3,Label,7.1.1.3,,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,2,,,2025-02-05T21:06:07+00:00
b6f6fd1b-10ba-47a6-bda9-ae43902f322d,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,7.1.1.3.1,,Tells others about memories and past experiences.,,,,,,,1,0,,,2025-02-06T13:22:33+00:00
d4542c26-cfb6-4712-b26d-eeadd7da64d4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,7.1.1.3.2,,Remembers how to do a series of actions that were observed at an earlier time.,,,,,,,1,0,,,2025-02-06T13:22:52+00:00
479995df-d447-4f89-a5e6-4945a1c06a9c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/479995df-d447-4f89-a5e6-4945a1c06a9c,Label,7.1.1.4,,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,2,,,2025-02-05T21:06:07+00:00
cdca36be-edc5-4a26-a09e-1d9f9fd23cf6,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/cdca36be-edc5-4a26-a09e-1d9f9fd23cf6,Developmental Milestone,7.1.1.4.1,,Use language to describe past and future events.,,,,,,,1,0,,,2025-02-05T21:06:07+00:00
4e737193-655d-48b3-b3c5-579a09295fac,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Milestone,7.1.1.4.2,,Tells others about what will happen next or about changes in unusual routines.,,,,,,,1,0,,,2025-02-06T13:23:52+00:00
b89baeb5-243d-4dd1-bdb3-85db524d70a3,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/b89baeb5-243d-4dd1-bdb3-85db524d70a3,Label,7.1.1.5,,Preschool (PS 36-48) Learning Outcome,,,,,,,1,2,,,2025-02-05T21:06:07+00:00
c7b5b69c-e0d7-46cf-89ea-76178e84b29f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/c7b5b69c-e0d7-46cf-89ea-76178e84b29f,Developmental Milestone,7.1.1.5.1,,"Uses temporal terms like ""before"" and ""after"" to describe order of everyday events.",,,,,,,1,0,,,2025-02-06T13:25:07+00:00
cb1086be-01e7-44f8-a4fc-2074ca69a569,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Milestone,7.1.1.5.2,,"Shares personal experiences that happened during the day (e.g., “I played with Arnold and Luisa on the playground.”)",,,,,,,1,0,,,2025-02-06T13:25:38+00:00
bede00d7-9193-4a80-be45-8cc8c789d8ac,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/bede00d7-9193-4a80-be45-8cc8c789d8ac,Label,7.1.1.6,,PreK (48-60 Learning Outcomes),,,,,,,1,1,,,2025-02-05T21:06:07+00:00
d28a610d-e4dc-4bd3-9cba-acd08a750cc6,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/d28a610d-e4dc-4bd3-9cba-acd08a750cc6,Developmental Milestone,7.1.1.6.1,,"Uses more sophisticated temporal terms like ""yesterday"" and ""tomorrow"" to describe order of everyday events.",,,,,,,1,0,,,2025-02-06T13:25:58+00:00
37260d0d-572d-4b67-9c3f-aee4f2252f7a,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/37260d0d-572d-4b67-9c3f-aee4f2252f7a,Standard,7.1.2,SS.2,Identifies changes over time in immediate environment.,,,,,,,1,6,,,2025-02-05T21:06:07+00:00
216ab58f-555e-4cde-b3ba-f3489e899b59,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/216ab58f-555e-4cde-b3ba-f3489e899b59,Label,7.1.2.1,,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-02-05T21:06:07+00:00
ac5959ec-b204-4144-ad17-a31eca961b3f,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,7.1.2.1.1,,Recognizes familiar people by their faces or voices and distinguishes between familiar and unfamiliar people.,,,,,,,1,0,,,2025-02-06T13:26:58+00:00
ff948d32-ad82-4bf6-8b67-b1217a8f7c6a,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/ff948d32-ad82-4bf6-8b67-b1217a8f7c6a,Label,7.1.2.2,,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-02-05T21:06:07+00:00
1e337c64-4173-4c29-8c47-accbd8b1960e,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,7.1.2.2.1,,"Remembers actions of familiar adults, the usual location of familiar objects, and parts of familiar routines.",,,,,,,1,0,,,2025-02-06T13:27:54+00:00
89873150-fca5-4adb-bbf4-71f5fdfb4ed1,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/89873150-fca5-4adb-bbf4-71f5fdfb4ed1,Label,7.1.2.3,,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,2,,,2025-02-05T21:06:07+00:00
46d46bf2-ef3b-47f3-b28e-28188e109fac,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,7.1.2.3.1,,"Anticipates and communicates about multiple steps of familiar routines, activities, or events.",,,,,,,1,0,,,2025-02-06T13:28:21+00:00
b65c8765-1c66-43c0-8831-d942deb265ed,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Progression,7.1.2.3.2,,"Expresses surprise about unexpected outcomes, unusual people, actions, or events.",,,,,,,1,0,,,2025-02-06T13:28:42+00:00
817f95aa-8efd-466d-bde4-02b8d5e42cbf,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/817f95aa-8efd-466d-bde4-02b8d5e42cbf,Label,7.1.2.4,,Toddler (TOD 24-36) Learning Outcome,,,,,,,1,3,,,2025-02-05T21:06:07+00:00
a26cde78-a835-4477-9ff1-18ff714289b1,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Milestone,7.1.2.4.1,,"Comments about similarities or differences between new people, objects, or events.",,,,,,,1,0,,,2025-02-06T13:24:41+00:00
84e69c9c-bd0f-45f0-9bd2-8942c3bb7653,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Milestone,7.1.2.4.2,,"Prepares for the next routine or activity based on past experiences, such as gets hat or coat when it is time to go outside.",,,,,,,1,0,,,2025-02-06T13:24:20+00:00
cc69cae1-9386-4d17-b122-f2cf0033fd58,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/cc69cae1-9386-4d17-b122-f2cf0033fd58,Developmental Milestone,7.1.2.4.3,,"Recognize changes in familiar places (e.g., new classroom setup, different weather).",,,,,,,1,0,,,2025-02-05T21:06:07+00:00
9bc9bb5a-e6c1-4bf1-bdb2-55d42dba9632,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/9bc9bb5a-e6c1-4bf1-bdb2-55d42dba9632,Label,7.1.2.5,,Preschool (PS 36-48) Learning Outcome,,,,,,,1,2,,,2025-02-05T21:06:07+00:00
62f74057-b29a-433c-bb49-d6d574cad3d3,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/62f74057-b29a-433c-bb49-d6d574cad3d3,Developmental Milestone,7.1.2.5.1,,Recognizes and discusses changes in self or classroom over time with adult support.,,,,,,,1,0,,,2025-02-05T21:06:07+00:00
53619d1b-b989-484e-a654-a9667084e710,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Milestone,7.1.2.5.2,,"Shares personal experiences that happened during the day (e.g., “I played with Arnold and Luisa on the playground.”)",,,,,,,1,0,,,2025-02-06T13:30:03+00:00
d14a2e6f-c60c-46ca-96c0-b6d78386dd5c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/d14a2e6f-c60c-46ca-96c0-b6d78386dd5c,Label,7.1.2.6,,PreK (48-60 Learning Outcomes),,,,,,,1,2,,,2025-02-05T21:06:07+00:00
2e3f481c-f2de-4339-99f2-370924bc8a22,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/2e3f481c-f2de-4339-99f2-370924bc8a22,Developmental Milestone,7.1.2.6.1,,"Describes detailed changes  in self,  classroom, family, or community.",,,,,,,1,0,,,2025-02-05T21:06:07+00:00
2d070a30-f31b-46f1-96be-90ca58d08517,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/67cfefe0-5f91-4386-8fcb-bcce611a4c78,Developmental Milestone,7.1.2.6.2,,"Recalls and comments on personally significant past events (e.g., “We went to see my grandmother on Christmas.”)",,,,,,,1,0,,,2025-02-06T13:30:20+00:00
746fe891-590a-439f-babe-2973d7956a07,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/746fe891-590a-439f-babe-2973d7956a07,Cluster,7.2,,Economics,,,,,,,1,2,,,2025-02-05T21:06:07+00:00
190b2ef9-c099-471e-bc20-92f936370b7c,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/190b2ef9-c099-471e-bc20-92f936370b7c,Standard,7.2.1,SS.3,Differentiates between needs and wants;  recognizes simple choices related to obtaining them.,,,,,,,1,6,,,2025-02-06T13:31:57+00:00
0d394b03-c421-429d-8607-187da8086db4,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/0d394b03-c421-429d-8607-187da8086db4,Label,7.2.1.1,,Infants (INF 0-8) Learning Outcome,,,,,,,1,1,,,2025-02-05T21:06:07+00:00
20bae8d9-0143-4fec-90f1-8cfd04fc6813,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/20bae8d9-0143-4fec-90f1-8cfd04fc6813,Developmental Milestone,7.2.1.1.1,,Shows desire for specific items or people.,,,,,,,1,0,,,2025-02-05T21:06:07+00:00
8989562a-6d0b-4d8e-84d4-b3c65d98fe67,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/8989562a-6d0b-4d8e-84d4-b3c65d98fe67,Label,7.2.1.2,,Infants (INF 8-18) Learning Outcome,,,,,,,1,1,,,2025-02-05T21:06:07+00:00
8f614569-daae-4a63-9cef-2ca4c345fb26,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/8f614569-daae-4a63-9cef-2ca4c345fb26,Developmental Milestone,7.2.1.2.1,,"Shows desire for specific foods, items, or people.",,,,,,,1,0,,,2025-02-05T21:06:07+00:00
dd3ec9ed-4664-45e8-8756-f906a2c895bf,https://frogstreet.commongoodlt.com/ims/case/v1p0/CFItems/dd3ec9ed-4664-45e8-8756-f906a2c895bf,Label,7.2.1.3,,Toddler (TOD 18-24) Learning Outcome,,,,,,,1,1,,,2025-02-05T21:06:07+00:00
